origin_country,time_position,last_contact,longitude,latitude,geo_altitude,on_ground,velocity,true_track,vertical_rate,baro_altitude,position_source,timestamp
Canada,1650480261,1650480261,-73.8149,42.0834,11026.14,False,245.42,180.84,0.33,10972.8,0,1650480261
United States,1650480251,1650480251,-83.2675,37.1203,10347.96,False,233.58,68.69,-0.33,10058.4,0,1650480261
United States,1650480260,1650480261,-94.6916,35.0003,11269.98,False,217.59,221.45,0.33,10972.8,0,1650480261
United States,1650480014,1650480017,-82.2231,29.1445,68.58,False,82.31,359.64,-4.88,7.62,0,1650480261
United States,1650480261,1650480261,-54.9769,47.2498,13335,False,213.36,255.76,-0.65,13114.02,0,1650480261
United States,1650480260,1650480260,-80.436,25.7809,701.04,False,105.05,87.47,-6.83,586.74,0,1650480261
United States,1650480260,1650480260,-111.2062,33.2181,2004.06,False,68.05,163.76,1.63,1996.44,0,1650480261
United States,1650480260,1650480260,-76.2907,40.424,609.6,False,50.63,297.87,1.95,510.54,0,1650480261
United States,1650480261,1650480261,-111.469,33.0329,1981.2,False,71.47,200.65,0,1973.58,0,1650480261
United States,1650480261,1650480261,-116.1935,43.5798,1325.88,False,53.38,349.45,1.3,1341.12,0,1650480261
Italy,1650480211,1650480259,54.5235,24.4264,99.06,False,42.75,267.24,-1.3,137.16,0,1650480261
United States,1650480260,1650480261,-79.4361,39.653,9639.3,False,179.48,101.41,0.65,9448.8,0,1650480261
Germany,1650480261,1650480261,8.3858,51.4461,1638.3,False,96.55,355.11,-4.23,1600.2,0,1650480261
United States,1650480199,1650480257,-77.5224,38.7327,,True,69.55,150.78,-5.85,17495.52,0,1650480261
Spain,1650479974,1650479977,2.3619,48.7321,,True,0.64,154.69,,,0,1650480261
Thailand,1650480259,1650480259,76.8095,20.5307,12496.8,False,276.38,83.7,-0.33,11887.2,0,1650480261
India,1650480261,1650480261,77.9687,13.959,6385.56,False,220.1,217.59,-10.4,6096,0,1650480261
India,1650480158,1650480158,77.5152,21.0389,11239.5,False,222.19,167.7,0,10668,0,1650480261
United States,1650480261,1650480261,-75.5388,39.6092,441.96,False,52.06,348.02,-1.95,365.76,0,1650480261
United States,1650480261,1650480261,-84.1608,40.3782,11475.72,False,256.15,70.04,0,11277.6,0,1650480261
United States,1650480256,1650480260,-99.1149,39.4271,9616.44,False,248.71,79.27,0,9448.8,0,1650480261
United States,1650480257,1650480260,-77.2899,39.4347,480.06,False,48.16,283.59,-0.65,365.76,0,1650480261
Romania,1650480110,1650480110,-6.2882,53.4241,,True,3.6,275.62,,,0,1650480261
Romania,1650479989,1650479989,11.2639,43.6455,1935.48,False,139.25,256.32,-8.78,1882.14,0,1650480261
Canada,1650480261,1650480261,-123.2373,48.9507,3482.34,False,141.57,204.7,-6.18,3634.74,0,1650480261
United States,1650480261,1650480261,-98.3739,37.1274,7056.12,False,227.61,78.79,-13.98,6941.82,0,1650480261
United States,1650479983,1650479993,-81.1774,30.239,2278.38,False,76.25,344.74,0,2133.6,0,1650480261
United States,1650480261,1650480261,-82.2973,29.2245,3329.94,False,145.27,124.76,-5.53,3185.16,0,1650480261
United States,1650480031,1650480031,-72.4191,42.1017,1485.9,False,107.04,264.21,0.33,1424.94,0,1650480261
Kingdom of the Netherlands,1650480256,1650480256,4.7845,52.3014,,True,7.2,295.31,,,0,1650480261
United States,1650480261,1650480261,-98.5694,40.8654,8305.8,False,150.75,74.97,-0.33,8229.6,0,1650480261
United States,1650480261,1650480261,-83.6721,41.278,739.14,False,57.62,23.13,0.33,693.42,0,1650480261
United States,1650480261,1650480261,-78.0031,38.9547,1417.32,False,47.67,330.95,-1.63,1363.98,0,1650480261
Romania,1650480261,1650480261,25.9624,44.6514,2377.44,False,139.19,83.85,-5.85,2423.16,0,1650480261
United States,1650480261,1650480261,-83.4313,37.872,9418.32,False,223.02,249.47,-0.33,9144,0,1650480261
Romania,1650480261,1650480261,-3.5635,53.3674,10820.4,False,223.04,96.22,9.1,10911.84,0,1650480261
United States,1650480258,1650480258,-85.965,40.8145,7155.18,False,205.48,301.38,0.33,7010.4,0,1650480261
United States,1650480261,1650480261,-100.1118,34.1869,9761.22,False,269.49,98.56,0,9448.8,0,1650480261
United States,1650480260,1650480260,-85.9023,32.4522,1043.94,False,53.31,67.89,0,967.74,0,1650480261
France,1650480261,1650480261,2.5131,49.0241,182.88,False,62.46,85.28,-3.25,190.5,0,1650480261
United States,1650480261,1650480261,-117.2666,34.6035,8267.7,False,235.68,54.51,4.88,8001,0,1650480261
United States,1650480261,1650480261,-77.6684,43.1251,,True,5.92,87.19,,,0,1650480261
Sweden,1650480244,1650480244,12.6454,55.6179,,True,12.35,348.75,,,0,1650480261
United States,1650480254,1650480254,-122.2999,47.4378,,True,0.13,67.5,,,0,1650480261
United States,1650480261,1650480261,-92.6709,44.8667,3779.52,False,161.05,268.9,-8.13,3832.86,0,1650480261
United States,1650480261,1650480261,-117.5732,33.3263,1661.16,False,123.37,130.26,0,1645.92,0,1650480261
United States,1650480259,1650480261,-89.648,31.5718,4899.66,False,193.72,333.84,-4.88,4732.02,0,1650480261
United States,1650480261,1650480261,-75.8284,45.4088,434.34,False,52.16,233.02,0.65,365.76,0,1650480261
Australia,1650480261,1650480261,153.2812,-27.0227,3649.98,False,96.09,328.35,3.58,3474.72,0,1650480261
United States,1650480261,1650480261,-72.167,40.993,4892.04,False,167.41,72.29,-14.63,4831.08,0,1650480261
India,1650480260,1650480260,80.0087,12.9633,563.88,False,81.41,159.27,-3.25,647.7,0,1650480261
United States,1650480261,1650480261,-113.5934,35.738,13502.64,False,188.06,251.66,-0.33,13098.78,0,1650480261
Estonia,1650480261,1650480261,17.4369,58.616,4671.06,False,129.85,49.18,0,4572,0,1650480261
United States,1650480261,1650480261,-93.2422,44.011,4640.58,False,199.21,4.59,-10.4,4663.44,0,1650480261
United States,1650480261,1650480261,-89.1091,38.8439,7825.74,False,207.81,81.03,7.48,7650.48,0,1650480261
United States,1650480261,1650480261,-83.772,27.7395,10477.5,False,227.08,26.51,0,10058.4,0,1650480261
United States,1650480198,1650480198,-78.9307,34.0907,11308.08,False,222.8,218.06,0,10972.8,0,1650480261
Canada,1650480128,1650480132,-112.1705,38.66,11521.44,False,226.62,186.12,0,11277.6,0,1650480261
United States,1650480261,1650480261,-72.2974,42.0487,4823.46,False,168.12,249.96,0.33,4785.36,0,1650480261
Australia,1650480261,1650480261,-1.6782,53.2473,11864.34,False,235.07,98.43,0,11887.2,0,1650480261
United States,1650480261,1650480261,-85.0137,38.2821,8755.38,False,215.27,220.54,0,8526.78,0,1650480261
United States,1650480254,1650480259,-84.2023,9.9973,,True,0,70.31,,,0,1650480261
United States,1650480261,1650480261,-77.4376,38.8496,510.54,False,71,0.83,-3.58,411.48,0,1650480261
United States,1650480260,1650480260,-122.3001,47.4465,,True,1.8,143.44,,,0,1650480261
United States,1650480261,1650480261,-84.0401,38.6,10256.52,False,255.95,61.68,9.1,10035.54,0,1650480261
Spain,1650480261,1650480261,2.5756,48.3266,11269.98,False,222.66,143.74,0,11277.6,0,1650480261
United States,1650480261,1650480261,-117.5412,33.7849,2141.22,False,129.93,263.63,-7.15,2164.08,0,1650480261
United States,1650480243,1650480244,-73.8647,40.7757,-30.48,False,49.68,301.88,0,-114.3,0,1650480261
United States,1650480261,1650480261,-96.1236,45.1679,14348.46,False,222.24,286.13,0,14325.6,0,1650480261
United States,1650480261,1650480261,-99.0565,31.2246,11658.6,False,266.05,101.38,0,11277.6,0,1650480261
Germany,1650480261,1650480261,7.2039,51.0888,1592.58,False,143.88,253.38,-5.2,1539.24,0,1650480261
Brazil,1650480260,1650480260,-37.8986,-10.7235,12595.86,False,236.12,31.82,0.33,11894.82,0,1650480261
Germany,1650480261,1650480261,11.3162,49.9587,7315.2,False,185.92,233.1,0,7315.2,0,1650480261
Hungary,1650480261,1650480261,14.5018,44.1062,11597.64,False,211.64,233.1,-0.33,11590.02,0,1650480261
Hungary,1650480261,1650480261,15.6159,46.8484,11544.3,False,220.18,269.87,-0.33,11590.02,0,1650480261
United States,1650480115,1650480115,-86.6593,36.1333,190.5,False,35.47,199.49,-1.63,152.4,0,1650480261
United States,1650480260,1650480261,-83.4005,33.7591,3261.36,False,83.2,220.49,0.65,3139.44,0,1650480261
Hungary,1650480261,1650480261,3.8759,42.2389,9166.86,False,190.5,230.81,-4.55,9174.48,0,1650480261
Hungary,1650480261,1650480261,4.3449,51.6927,10972.8,False,224.79,291.34,0,10972.8,0,1650480261
Germany,1650480261,1650480261,11.7539,48.3618,571.5,False,66.3,83.32,-3.25,525.78,0,1650480261
France,1650480261,1650480261,1.9383,50.9324,1424.94,False,81.99,356.04,0,1379.22,0,1650480261
Philippines,1650480261,1650480261,55.422,25.0761,10828.02,False,262.02,78.45,3.9,10378.44,0,1650480261
Spain,1650480261,1650480261,-1.9607,41.101,9166.86,False,224.47,76.35,1.63,9220.2,0,1650480261
United States,1650480261,1650480261,-122.6078,47.2754,358.14,False,45.17,75.49,-1.95,464.82,0,1650480261
Austria,1650480261,1650480261,-0.5172,51.7657,2865.12,False,153.84,255.87,15.61,2811.78,0,1650480261
Estonia,1650480261,1650480261,13.732,54.0887,9852.66,False,235.81,316.59,-7.15,9845.04,0,1650480261
Austria,1650480261,1650480261,13.0588,52.2273,4114.8,False,187.97,254.44,16.91,4069.08,0,1650480261
United States,1650480261,1650480261,-83.9746,39.7365,1173.48,False,73.59,181.6,0.33,1120.14,0,1650480261
Brazil,1650480260,1650480260,-40.2811,-20.2646,,True,6.17,351.56,,,0,1650480261
Hungary,1650480261,1650480261,20.1755,51.5425,10553.7,False,215.8,31.15,0,10660.38,0,1650480261
United States,1650480261,1650480261,-80.5428,41.1594,861.06,False,84.6,321.67,0.65,784.86,0,1650480261
Hungary,1650480261,1650480261,12.1186,41.3106,11650.98,False,208.78,318.3,0,11574.78,0,1650480261
Hungary,1650480261,1650480261,10.685,42.7296,11041.38,False,220.7,321.34,0,10980.42,0,1650480261
United States,1650480261,1650480261,-111.2445,39.5327,9951.72,False,196.81,257.16,0,9753.6,0,1650480261
Hungary,1650480248,1650480248,23.8399,47.5109,10561.32,False,234.35,267.23,10.08,10744.2,0,1650480261
India,1650480261,1650480261,75.7641,27.2166,11521.44,False,268.22,30.55,-12.03,11064.24,0,1650480261
Spain,1650480261,1650480261,1.2843,43.9963,11231.88,False,236.34,233.23,0,11285.22,0,1650480261
United States,1650480253,1650480260,-82.4495,31.654,9471.66,False,217.92,233.16,-5.53,9136.38,0,1650480261
Hungary,1650480261,1650480261,20.2379,49.2698,11475.72,False,233.35,317.23,0,11582.4,0,1650480261
Hungary,1650480251,1650480256,10.0014,53.6296,,True,1.29,135,,,0,1650480261
Hungary,1650480261,1650480261,3.2769,41.9557,6324.6,False,146.82,230.12,-5.53,6294.12,0,1650480261
Hungary,1650480261,1650480261,7.8374,50.8107,5364.48,False,182.26,80.09,15.61,5303.52,0,1650480261
Hungary,1650480261,1650480261,6.6852,51.228,11567.16,False,230.92,289.93,0,11590.02,0,1650480261
Portugal,1650480261,1650480261,-73.8806,41.7406,4191,False,143.38,239.85,-2.93,4152.9,0,1650480261
India,1650480261,1650480261,77.1826,26.7842,9349.74,False,228.15,357.29,-10.4,8938.26,0,1650480261
Hungary,1650480261,1650480261,11.4229,47.1738,10949.94,False,209.18,285.4,0.33,10980.42,0,1650480261
Portugal,1650480261,1650480261,-72.248,45.7973,6819.9,False,183.92,261.96,-13.33,6949.44,0,1650480261
Canada,1650480254,1650480254,-77.8527,34.383,11605.26,False,233.12,18.39,0,11285.22,0,1650480261
United States,1650480261,1650480261,-76.1626,39.6524,3451.86,False,176.28,227.84,-14.31,3368.04,0,1650480261
United States,1650480260,1650480260,-83.6892,30.9809,10736.58,False,215.08,337.05,0,10363.2,0,1650480261
United States,1650480257,1650480259,-108.0411,35.0116,8709.66,False,187.95,267.49,5.53,8389.62,0,1650480261
Hungary,1650480260,1650480261,14.769,54.8575,11262.36,False,216.23,131.04,0,11269.98,0,1650480261
Kingdom of the Netherlands,1650480261,1650480261,25.4438,43.6698,11483.34,False,218.69,313.57,0,11582.4,0,1650480261
Hungary,1650480261,1650480261,1.2162,41.3126,11536.68,False,233.04,90.13,0,11590.02,0,1650480261
United States,1650480261,1650480261,-74.0002,40.6415,4587.24,False,173.93,160.65,-10.73,4526.28,0,1650480261
Hungary,1650480163,1650480163,55.3528,25.2676,,True,0,30.94,,,0,1650480261
Hungary,1650480261,1650480261,5.3851,40.0405,10340.34,False,245.56,74.07,0,10370.82,0,1650480261
United States,1650480260,1650480260,-111.904,34.9782,7277.1,False,190.09,173.32,-0.98,7010.4,0,1650480261
Hungary,1650480261,1650480261,14.3126,51.1046,10904.22,False,245.06,281.38,0,10980.42,0,1650480261
Kingdom of the Netherlands,1650480261,1650480261,-20.3941,63.4998,6537.96,False,228.05,304.8,-10.4,6591.3,0,1650480261
United States,1650480261,1650480261,-82.1498,33.5882,11932.92,False,228.74,175.1,0,11582.4,0,1650480261
Hungary,1650480261,1650480261,18.4231,51.9647,10881.36,False,229.33,329.98,0,10965.18,0,1650480261
United States,1650480250,1650480260,-92.1356,41.812,4145.28,False,143.86,266.1,5.85,4145.28,0,1650480261
United States,1650480259,1650480259,-119.5307,32.5226,10241.28,False,224.66,227.51,2.93,9875.52,0,1650480261
Japan,1650480249,1650480249,122.4735,20.9379,12915.9,False,259.69,49.18,-0.33,12192,0,1650480261
Hungary,1650480261,1650480261,10.8945,50.1798,11544.3,False,229.14,306.51,0,11582.4,0,1650480261
Brazil,1650480261,1650480261,-68.1193,19.2557,11856.72,False,253.98,128.01,0,11277.6,0,1650480261
United States,1650480260,1650480261,-103.6622,38.8001,10591.8,False,209.93,240.17,0,10378.44,0,1650480261
Hungary,1650480261,1650480261,6.8817,55.7551,11590.02,False,236.45,276.12,0.33,11582.4,0,1650480261
Hungary,1650480165,1650480165,14.4928,35.85,,True,1.8,70.31,,,0,1650480261
United States,1650480211,1650480213,-120.4101,35.7117,2430.78,False,55.26,204.18,-0.98,2407.92,0,1650480261
United States,1650480261,1650480261,-97.4223,46.9821,1866.9,False,88.51,72.41,-2.93,1950.72,0,1650480261
United States,,1650480103,,,,False,82.75,308.44,7.15,,0,1650480261
Spain,1650480261,1650480261,8.3674,47.3054,11269.98,False,216.66,253.59,0,11277.6,0,1650480261
Hungary,1650480257,1650480261,31.3517,35.0104,11231.88,False,214.01,337.38,0.33,10972.8,0,1650480261
United States,1650480260,1650480261,-90.3145,34.7109,12519.66,False,223.27,216.47,0.65,12192,0,1650480261
United States,1650480261,1650480261,-106.1164,35.9554,5707.38,False,103.84,335.72,7.48,5539.74,0,1650480261
Hungary,1650480261,1650480261,8.7242,52.61,11574.78,False,237.26,261.4,0.33,11582.4,0,1650480261
United States,1650479870,1650480150,-80.2102,27.4055,3238.5,False,133.41,162.26,-6.18,3124.2,0,1650480261
Canada,1650480256,1650480256,-118.067,48.7247,11041.38,False,249.57,96.51,-0.65,11262.36,0,1650480261
United States,1650480261,1650480261,-88.4986,44.1556,982.98,False,27.9,185.29,-0.65,1005.84,0,1650480261
Spain,1650480261,1650480261,-2.6642,42.0891,10416.54,False,215.11,26.57,11.05,10477.5,0,1650480261
United States,1650480261,1650480261,-88.6292,42.1376,899.16,False,45.32,92.6,-0.33,883.92,0,1650480261
Philippines,1650480260,1650480261,74.4743,23.8005,11795.76,False,270.47,94.69,0,11277.6,0,1650480261
Hungary,1650480052,1650480061,7.1932,49.8768,960.12,False,68.5,32.74,-3.9,876.3,0,1650480261
United States,1650480261,1650480261,-94.3378,38.4603,11178.54,False,217.88,243.8,-0.65,10965.18,0,1650480261
Hungary,1650480261,1650480261,8.3547,42.851,10995.66,False,249.65,39.4,-0.33,10972.8,0,1650480261
United States,1650480261,1650480261,-116.8961,34.3869,5379.72,False,167.74,223.63,-9.43,5204.46,0,1650480261
Hungary,1650480261,1650480261,15.9318,53.4958,11544.3,False,236.78,336.16,0,11590.02,0,1650480261
Germany,1650480261,1650480261,11.5439,49.1195,7574.28,False,195.14,347.98,7.15,7566.66,0,1650480261
Hungary,1650480261,1650480261,10.462,50.501,10927.08,False,227.47,286.02,0,10980.42,0,1650480261
United States,1650480261,1650480261,-118.3758,34.1742,449.58,False,72.08,312.69,0,472.44,0,1650480261
United States,1650480261,1650480261,-93.2974,45.0452,2385.06,False,141.25,301.14,0,2484.12,0,1650480261
Hungary,1650480260,1650480261,7.4393,51.6907,10965.18,False,230.35,277.44,0,10980.42,0,1650480261
Brazil,1650480260,1650480260,-49.3378,-27.2369,5897.88,False,87.98,271.01,6.5,5600.7,0,1650480261
United States,1650480130,1650480130,-93.9501,41.2253,4152.9,False,172.98,2.22,-9.1,4122.42,0,1650480261
Hungary,1650480261,1650480261,15.6968,43.9254,11262.36,False,252.31,127.71,0,11262.36,0,1650480261
Hungary,1650479994,1650480256,-0.3695,51.8767,,False,5.4,315,,10980.42,0,1650480261
Hungary,1650480249,1650480254,15.6683,41.0257,6438.9,False,160.37,282.79,-6.5,6316.98,0,1650480261
United States,1650480220,1650480220,-112.3981,34.445,2514.6,False,93.03,204.16,1.3,2484.12,0,1650480261
Mexico,1650480261,1650480261,-83.4761,33.5633,11635.74,False,234.97,58.15,0,11277.6,0,1650480261
United States,1650480241,1650480241,-80.8166,35.9748,1638.3,False,63.31,61.35,-2.6,1554.48,0,1650480261
United States,1650480261,1650480261,-96.7544,31.4396,12047.22,False,236.34,165.12,-12.68,11681.46,0,1650480261
United States,1650480261,1650480261,-86.5782,39.736,6537.96,False,151.08,273.9,-8.13,6408.42,0,1650480261
United States,1650480261,1650480261,-103.5776,31.4096,10774.68,False,213.09,280.71,0,10363.2,0,1650480261
United States,1650480261,1650480261,-102.5579,41.1347,10462.26,False,190.95,257.24,0,10363.2,0,1650480261
Spain,1650480261,1650480261,10.3139,45.7413,10119.36,False,201.9,231,0.33,10066.02,0,1650480261
United States,1650480260,1650480261,-79.6771,36.7294,10050.78,False,216.88,213.88,0,9753.6,0,1650480261
United States,1650480244,1650480244,-83.9794,42.8451,1013.46,False,61.63,232.46,-0.33,960.12,0,1650480261
Germany,1650480261,1650480261,13.7911,40.8373,6637.02,False,199.41,300.2,11.38,6530.34,0,1650480261
United States,1650480261,1650480261,-76.0056,36.9464,9105.9,False,224.23,20.97,0,8839.2,0,1650480261
Germany,1650480261,1650480261,7.0958,45.7798,11582.4,False,232.39,27.42,0,11582.4,0,1650480261
Germany,1650480260,1650480261,-3.7877,47.8377,11521.44,False,224.09,36.98,0,11574.78,0,1650480261
United States,1650480261,1650480261,-97.1379,30.3329,1691.64,False,64.82,89.55,4.23,1661.16,0,1650480261
Hungary,1650480261,1650480261,20.0709,51.4291,9395.46,False,224.02,217.82,7.48,9494.52,0,1650480261
Germany,1650480261,1650480261,22.0963,43.4262,10233.66,False,196.94,333.3,0,10370.82,0,1650480261
United States,1650480256,1650480261,-76.3029,38.7029,1463.04,False,120.35,350.9,0,1394.46,0,1650480261
Germany,1650480261,1650480261,8.4795,51.6758,10934.7,False,226.15,273,-0.33,10965.18,0,1650480261
Hungary,1650480261,1650480261,12.1961,57.2162,11300.46,False,215.61,150.56,0,11277.6,0,1650480261
Hungary,1650480260,1650480261,5.1756,42.6949,10942.32,False,238.78,38.35,0.33,10972.8,0,1650480261
United States,1650480261,1650480261,-81.4297,42.8731,4183.38,False,185.49,266.82,-10.08,4145.28,0,1650480261
United States,1650480077,1650480077,-112.7738,35.6748,4191,False,98.59,74.88,0,4145.28,0,1650480261
Hungary,1650480261,1650480261,17.9997,50.0258,10858.5,False,230.35,336.3,0.33,10980.42,0,1650480261
Hungary,1650480261,1650480261,19.6834,49.0452,9624.06,False,222.58,326.31,0,9753.6,0,1650480261
Hungary,1650480231,1650480231,16.3654,43.394,9799.32,False,191.62,309.12,0,9204.96,0,1650480261
United States,1650480261,1650480261,-77.3545,35.6757,2727.96,False,98.29,28.44,0,2606.04,0,1650480261
